ano;mes;dia;valor
1986;06;04;17,80
1986;06;05;18,50
1986;06;06;18,31
1986;06;09;18,76
1986;06;10;18,40
1986;06;11;18,31
1986;06;12;18,26
1986;06;13;18,14
1986;06;16;18,24
1986;06;17;18,16
1986;06;18;18,18
1986;06;19;18,14
1986;06;20;18,10
1986;06;23;18,12
1986;06;24;18,10
1986;06;25;18,24
1986;06;26;18,21
1986;06;27;18,18
1986;06;30;18,27
1986;07;01;18,28
1986;07;02;18,77
1986;07;03;20,48
1986;07;04;23,31
1986;07;07;23,35
1986;07;08;23,30
1986;07;09;23,69
1986;07;10;23,91
1986;07;11;23,92
1986;07;14;23,93
1986;07;15;23,80
1986;07;16;23,83
1986;07;17;23,83
1986;07;18;23,88
1986;07;21;23,89
1986;07;22;23,96
1986;07;23;24,78
1986;07;24;24,87
1986;07;25;24,95
1986;07;28;25,08
1986;07;29;25,08
1986;07;30;25,07
1986;07;31;25,08
1986;08;01;25,13
1986;08;04;25,23
1986;08;05;25,34
1986;08;06;25,51
1986;08;07;26,60
1986;08;08;32,04
1986;08;11;37,91
1986;08;12;37,54
1986;08;13;38,49
1986;08;14;38,59
1986;08;15;39,46
1986;08;18;39,76
1986;08;19;39,62
1986;08;20;39,54
1986;08;21;39,75
1986;08;22;39,83
1986;08;25;39,80
1986;08;26;39,79
1986;08;27;39,81
1986;08;28;39,78
1986;08;29;39,88
1986;09;01;39,07
1986;09;02;39,15
1986;09;03;39,28
1986;09;04;39,17
1986;09;05;39,20
1986;09;08;39,14
1986;09;09;39,23
1986;09;10;39,19
1986;09;11;39,19
1986;09;12;39,19
1986;09;15;39,19
1986;09;16;39,19
1986;09;17;39,42
1986;09;18;39,47
1986;09;19;39,56
1986;09;22;39,64
1986;09;23;39,75
1986;09;24;39,63
1986;09;25;39,70
1986;09;26;39,67
1986;09;29;39,75
1986;09;30;39,78
1986;10;01;18,29
1986;10;02;19,87
1986;10;03;21,33
1986;10;06;23,37
1986;10;07;23,51
1986;10;08;23,69
1986;10;09;24,21
1986;10;10;24,30
1986;10;13;24,22
1986;10;14;24,22
1986;10;15;24,28
1986;10;16;24,34
1986;10;17;24,25
1986;10;20;24,32
1986;10;21;24,30
1986;10;22;24,30
1986;10;23;24,28
1986;10;24;24,28
1986;10;27;24,30
1986;10;28;24,33
1986;10;29;24,31
1986;10;30;24,34
1986;10;31;25,46
1986;11;03;32,82
1986;11;04;33,61
1986;11;05;33,64
1986;11;06;33,61
1986;11;07;33,45
1986;11;10;33,07
1986;11;11;32,20
1986;11;12;32,32
1986;11;13;32,37
1986;11;14;32,52
1986;11;17;32,66
1986;11;18;32,64
1986;11;19;32,65
1986;11;20;32,33
1986;11;21;32,65
1986;11;24;33,61
1986;11;25;36,45
1986;11;26;40,49
1986;11;27;41,56
1986;11;28;42,43
1986;12;01;65,07
1986;12;02;80,59
1986;12;03;76,49
1986;12;04;73,71
1986;12;05;74,24
1986;12;08;77,78
1986;12;09;84,50
1986;12;10;86,04
1986;12;11;82,16
1986;12;12;82,16
1986;12;15;82,23
1986;12;16;81,18
1986;12;17;82,63
1986;12;18;83,37
1986;12;19;83,21
1986;12;22;84,58
1986;12;23;85,58
1986;12;24;85,58
1986;12;26;85,58
1986;12;29;86,60
1986;12;30;115,56
1986;12;31;115,56
1987;01;02;115,56
1987;01;05;184,88
1987;01;06;178,36
1987;01;07;177,50
1987;01;08;179,97
1987;01;09;250,81
1987;01;12;249,18
1987;01;13;250,47
1987;01;14;251,75
1987;01;15;266,43
1987;01;16;265,19
1987;01;19;265,19
1987;01;20;265,67
1987;01;21;265,80
1987;01;22;265,14
1987;01;23;321,78
1987;01;26;321,61
1987;01;27;320,54
1987;01;28;320,89
1987;01;29;320,45
1987;01;30;321,15
1987;02;02;586,14
1987;02;03;585,90
1987;02;04;586,00
1987;02;05;585,62
1987;02;06;596,18
1987;02;09;882,05
1987;02;10;1129,42
1987;02;11;1181,94
1987;02;12;1183,34
1987;02;13;1184,30
1987;02;16;1179,22
1987;02;17;1186,15
1987;02;18;1186,94
1987;02;19;1186,59
1987;02;20;1189,14
1987;02;23;1190,37
1987;02;24;1190,72
1987;02;25;851,75
1987;02;26;351,50
1987;02;27;298,37
1987;03;04;298,37
1987;03;05;302,16
1987;03;06;382,71
1987;03;09;380,70
1987;03;10;380,70
1987;03;11;379,61
1987;03;12;242,78
1987;03;13;174,63
1987;03;16;306,66
1987;03;17;307,02
1987;03;18;308,56
1987;03;19;311,88
1987;03;20;317,38
1987;03;23;322,77
1987;03;24;322,74
1987;03;25;322,74
1987;03;26;322,74
1987;03;27;322,77
1987;03;30;322,77
1987;03;31;322,77
1987;04;01;322,74
1987;04;02;322,71
1987;04;03;322,65
1987;04;06;422,16
1987;04;07;423,91
1987;04;08;426,18
1987;04;09;584,73
1987;04;10;587,36
1987;04;13;589,06
1987;04;14;589,11
1987;04;15;594,13
1987;04;21;607,24
1987;04;22;609,66
1987;04;23;612,49
1987;04;24;614,39
1987;04;27;743,51
1987;04;28;908,33
1987;04;29;910,47
1987;04;30;926,77
1987;05;04;943,41
1987;05;05;947,85
1987;05;06;962,28
1987;05;07;2259,79
1987;05;08;2281,12
1987;05;11;4156,56
1987;05;12;4201,97
1987;05;13;4283,48
1987;05;14;4348,96
1987;05;15;873,15
1987;05;18;890,55
1987;05;19;903,65
1987;05;20;916,99
1987;05;21;946,49
1987;05;22;1023,86
1987;05;25;1089,97
1987;05;26;1283,61
1987;05;27;1293,48
1987;05;28;1304,47
1987;05;29;1330,62
1987;06;01;1329,16
1987;06;02;1314,68
1987;06;03;1295,77
1987;06;04;1290,72
1987;06;05;1293,86
1987;06;08;1287,12
1987;06;09;1273,26
1987;06;10;1247,60
1987;06;11;1200,91
1987;06;12;1051,32
1987;06;16;424,74
1987;06;17;399,11
1987;06;18;375,51
1987;06;19;351,53
1987;06;22;329,47
1987;06;23;310,53
1987;06;24;292,42
1987;06;25;276,99
1987;06;26;265,82
1987;06;29;251,44
1987;06;30;242,73
1987;07;01;197,45
1987;07;02;185,12
1987;07;03;173,69
1987;07;06;173,01
1987;07;07;173,40
1987;07;08;173,40
1987;07;09;162,24
1987;07;10;156,92
1987;07;13;151,54
1987;07;14;146,30
1987;07;15;146,47
1987;07;16;146,33
1987;07;17;141,25
1987;07;20;141,57
1987;07;21;142,00
1987;07;22;143,30
1987;07;23;145,69
1987;07;24;147,61
1987;07;27;148,41
1987;07;28;149,35
1987;07;29;147,18
1987;07;30;141,20
1987;07;31;135,14
1987;08;03;135,40
1987;08;04;133,24
1987;08;05;131,45
1987;08;06;129,56
1987;08;07;130,19
1987;08;10;132,16
1987;08;11;136,03
1987;08;12;138,30
1987;08;13;142,30
1987;08;14;144,06
1987;08;17;148,20
1987;08;18;148,37
1987;08;19;149,38
1987;08;20;150,61
1987;08;21;161,31
1987;08;24;174,40
1987;08;25;183,96
1987;08;26;192,62
1987;08;27;198,86
1987;08;28;202,07
1987;08;31;201,24
1987;09;01;198,08
1987;09;02;201,24
1987;09;03;201,44
1987;09;04;201,40
1987;09;08;198,33
1987;09;09;190,82
1987;09;10;173,46
1987;09;11;152,79
1987;09;14;152,74
1987;09;15;152,91
1987;09;16;153,26
1987;09;17;152,58
1987;09;18;149,42
1987;09;21;132,00
1987;09;22;112,70
1987;09;23;113,67
1987;09;24;113,17
1987;09;25;113,69
1987;09;28;114,90
1987;09;29;121,06
1987;09;30;125,27
1987;10;01;137,46
1987;10;02;140,06
1987;10;05;140,99
1987;10;06;142,60
1987;10;07;145,94
1987;10;08;146,10
1987;10;09;148,65
1987;10;13;152,60
1987;10;14;169,37
1987;10;15;182,46
1987;10;16;194,22
1987;10;19;254,47
1987;10;20;254,05
1987;10;21;254,27
1987;10;22;253,86
1987;10;23;254,15
1987;10;26;250,71
1987;10;27;240,93
1987;10;28;241,25
1987;10;29;243,54
1987;10;30;244,34
1987;11;03;280,17
1987;11;04;284,60
1987;11;05;287,57
1987;11;06;293,28
1987;11;09;301,22
1987;11;10;312,90
1987;11;11;329,38
1987;11;12;335,67
1987;11;13;352,28
1987;11;16;371,06
1987;11;17;369,06
1987;11;18;372,10
1987;11;19;373,23
1987;11;20;386,37
1987;11;23;420,76
1987;11;24;432,32
1987;11;25;432,13
1987;11;26;448,40
1987;11;27;469,95
1987;11;30;470,92
1987;12;01;372,42
1987;12;02;374,21
1987;12;03;380,50
1987;12;04;390,05
1987;12;07;391,57
1987;12;08;395,33
1987;12;09;399,15
1987;12;10;398,94
1987;12;11;394,99
1987;12;14;392,34
1987;12;15;389,45
1987;12;16;385,87
1987;12;17;378,00
1987;12;18;364,32
1987;12;21;347,80
1987;12;22;335,73
1987;12;23;319,94
1987;12;24;319,94
1987;12;28;326,50
1987;12;29;330,06
1987;12;30;342,09
1987;12;31;342,09
1988;01;04;429,59
1988;01;05;439,08
1988;01;06;446,75
1988;01;07;456,66
1988;01;08;454,64
1988;01;11;462,57
1988;01;12;471,51
1988;01;13;481,95
1988;01;14;568,55
1988;01;15;584,40
1988;01;18;584,40
1988;01;19;612,83
1988;01;20;643,55
1988;01;21;658,36
1988;01;22;843,58
1988;01;25;864,40
1988;01;26;865,72
1988;01;27;877,69
1988;01;28;888,39
1988;01;29;891,09
1988;02;01;729,20
1988;02;02;715,79
1988;02;03;708,12
1988;02;04;700,79
1988;02;05;692,88
1988;02;08;704,86
1988;02;09;706,30
1988;02;10;708,51
1988;02;11;943,41
1988;02;12;939,99
1988;02;17;939,99
1988;02;18;931,28
1988;02;19;929,30
1988;02;22;921,31
1988;02;23;922,64
1988;02;24;941,63
1988;02;25;945,48
1988;02;26;949,28
1988;02;29;949,21
1988;03;01;570,75
1988;03;02;554,10
1988;03;03;536,63
1988;03;04;536,23
1988;03;07;536,15
1988;03;08;536,58
1988;03;09;537,45
1988;03;10;538,29
1988;03;11;424,74
1988;03;14;424,92
1988;03;15;426,18
1988;03;16;426,76
1988;03;17;427,59
1988;03;18;430,17
1988;03;21;432,68
1988;03;22;432,06
1988;03;23;431,66
1988;03;24;443,91
1988;03;25;460,68
1988;03;28;482,99
1988;03;29;509,97
1988;03;30;512,86
1988;04;04;788,07
1988;04;05;825,93
1988;04;06;867,84
1988;04;07;909,64
1988;04;08;909,64
1988;04;11;989,06
1988;04;12;1039,96
1988;04;13;1080,09
1988;04;14;1115,29
1988;04;15;1110,57
1988;04;19;1124,22
1988;04;20;1177,39
1988;04;21;1201,44
1988;04;22;1200,02
1988;04;25;1349,91
1988;04;26;1373,07
1988;04;27;1297,87
1988;04;28;1049,35
1988;04;29;862,56
1988;05;02;802,22
1988;05;03;807,73
1988;05;04;903,44
1988;05;05;906,26
1988;05;06;907,98
1988;05;09;900,84
1988;05;10;819,36
1988;05;11;851,62
1988;05;12;832,86
1988;05;16;820,68
1988;05;17;793,68
1988;05;18;796,31
1988;05;19;795,51
1988;05;20;797,78
1988;05;23;657,38
1988;05;24;632,28
1988;05;25;589,67
1988;05;26;591,05
1988;05;27;596,61
1988;05;31;598,47
1988;06;01;596,37
1988;06;02;596,65
1988;06;03;601,30
1988;06;06;608,54
1988;06;07;608,35
1988;06;08;608,59
1988;06;09;609,81
1988;06;10;612,78
1988;06;13;632,73
1988;06;14;663,26
1988;06;15;662,42
1988;06;16;665,04
1988;06;17;700,14
1988;06;20;699,04
1988;06;21;702,33
1988;06;22;713,89
1988;06;23;939,28
1988;06;24;1054,00
1988;06;27;1031,49
1988;06;28;1034,28
1988;06;29;1036,46
1988;06;30;788,61
1988;07;01;697,95
1988;07;04;714,84
1988;07;05;727,27
1988;07;06;741,03
1988;07;07;762,84
1988;07;08;815,53
1988;07;11;886,56
1988;07;12;879,90
1988;07;13;912,54
1988;07;14;999,91
1988;07;15;1184,39
1988;07;18;1282,29
1988;07;19;1385,09
1988;07;20;2139,85
1988;07;21;2139,70
1988;07;22;2151,03
1988;07;25;2277,55
1988;07;26;2588,64
1988;07;27;2589,93
1988;07;28;2582,97
1988;07;29;2583,34
1988;08;01;1132,36
1988;08;02;1137,34
1988;08;03;1136,24
1988;08;04;1136,24
1988;08;05;1136,16
1988;08;08;1135,82
1988;08;09;1134,81
1988;08;10;937,51
1988;08;11;769,60
1988;08;12;715,63
1988;08;15;714,34
1988;08;16;708,51
1988;08;17;699,26
1988;08;18;704,86
1988;08;19;674,21
1988;08;22;674,05
1988;08;23;670,93
1988;08;24;667,66
1988;08;25;687,20
1988;08;26;686,12
1988;08;29;697,24
1988;08;30;711,17
1988;08;31;997,96
1988;09;01;997,96
1988;09;02;1032,73
1988;09;05;1122,13
1988;09;06;1238,15
1988;09;08;1305,72
1988;09;09;1489,95
1988;09;12;1500,30
1988;09;13;1481,18
1988;09;14;1481,61
1988;09;15;1501,50
1988;09;16;1531,08
1988;09;19;1592,57
1988;09;20;1586,34
1988;09;21;1606,26
1988;09;22;1607,31
1988;09;23;1622,64
1988;09;26;1613,14
1988;09;27;1686,23
1988;09;28;2386,46
1988;09;29;2383,25
1988;09;30;2400,57
1988;10;03;2386,29
1988;10;04;2387,99
1988;10;05;2389,35
1988;10;06;2392,92
1988;10;07;2401,42
1988;10;11;2544,30
1988;10;12;2689,99
1988;10;13;6340,28
1988;10;14;3223,26
1988;10;17;3272,50
1988;10;18;3273,19
1988;10;19;3319,67
1988;10;20;3423,65
1988;10;21;3601,89
1988;10;24;3688,28
1988;10;25;3792,02
1988;10;26;3814,07
1988;10;27;2815,13
1988;10;28;2559,49
1988;11;01;2128,12
1988;11;02;2123,72
1988;11;03;2108,46
1988;11;04;2114,64
1988;11;07;2123,11
1988;11;08;2113,73
1988;11;09;2110,56
1988;11;10;2103,94
1988;11;11;2097,49
1988;11;14;2036,89
1988;11;16;1903,21
1988;11;17;1902,66
1988;11;18;1901,98
1988;11;21;1896,66
1988;11;22;1889,45
1988;11;23;1765,98
1988;11;24;1610,69
1988;11;25;1584,96
1988;11;28;1594,42
1988;11;29;1591,18
1988;11;30;1623,12
1988;12;01;1486,37
1988;12;02;1477,84
1988;12;05;1473,86
1988;12;06;1474,82
1988;12;07;1478,91
1988;12;08;1542,81
1988;12;09;1581,40
1988;12;12;1617,01
1988;12;13;1687,33
1988;12;14;1757,09
1988;12;15;1857,01
1988;12;16;1928,37
1988;12;19;2037,03
1988;12;20;2202,41
1988;12;21;2369,07
1988;12;22;2482,68
1988;12;23;2498,92
1988;12;26;2491,50
1988;12;27;2691,13
1988;12;28;2720,56
1988;12;29;2741,21
1988;12;30;2741,21
1989;01;02;2099,58
1989;01;03;2122,35
1989;01;04;2126,76
1989;01;05;2091,05
1989;01;06;2102,89
1989;01;09;2091,35
1989;01;10;2081,36
1989;01;11;2104,39
1989;01;12;2082,85
1989;01;13;2502,65
1989;01;18;709,50
1989;01;19;709,50
1989;01;20;709,50
1989;01;23;709,50
1989;01;24;714,84
1989;01;25;712,06
1989;01;26;701,62
1989;01;27;707,57
1989;01;30;740,97
1989;01;31;778,15
1989;02;01;828,66
1989;02;02;845,78
1989;02;03;875,35
1989;02;08;875,35
1989;02;09;871,16
1989;02;10;920,47
1989;02;13;1010,72
1989;02;14;1075,90
1989;02;15;1115,29
1989;02;16;1117,29
1989;02;17;1153,17
1989;02;20;1184,57
1989;02;21;1191,34
1989;02;22;1209,65
1989;02;23;1201,27
1989;02;24;1156,26
1989;02;27;1098,22
1989;02;28;1039,18
1989;03;01;978,83
1989;03;02;892,45
1989;03;03;925,02
1989;03;06;959,30
1989;03;07;950,21
1989;03;08;955,83
1989;03;09;953,60
1989;03;10;953,53
1989;03;13;950,36
1989;03;14;941,06
1989;03;15;932,34
1989;03;16;884,81
1989;03;17;871,69
1989;03;20;822,07
1989;03;21;734,66
1989;03;22;707,18
1989;03;27;700,14
1989;03;28;666,82
1989;03;29;647,23
1989;03;30;611,36
1989;03;31;583,51
1989;04;03;574,72
1989;04;04;543,34
1989;04;05;531,02
1989;04;06;494,45
1989;04;07;457,35
1989;04;10;432,54
1989;04;11;404,76
1989;04;12;376,69
1989;04;13;342,64
1989;04;14;298,72
1989;04;18;260,48
1989;04;19;221,21
1989;04;20;224,85
1989;04;21;225,30
1989;04;24;224,02
1989;04;25;219,84
1989;04;26;219,84
1989;04;27;219,97
1989;04;28;219,97
1989;05;02;218,96
1989;05;03;219,27
1989;05;04;225,94
1989;05;05;241,02
1989;05;08;253,93
1989;05;09;253,52
1989;05;10;252,89
1989;05;11;256,96
1989;05;12;261,18
1989;05;15;263,49
1989;05;16;266,25
1989;05;17;260,63
1989;05;18;257,03
1989;05;19;252,19
1989;05;22;241,86
1989;05;23;242,95
1989;05;24;244,34
1989;05;26;306,83
1989;05;29;315,06
1989;05;30;385,67
1989;05;31;440,15
1989;06;01;477,66
1989;06;02;525,77
1989;06;05;528,00
1989;06;06;570,94
1989;06;07;621,57
1989;06;08;706,46
1989;06;09;767,58
1989;06;12;818,16
1989;06;13;927,20
1989;06;14;1355,26
1989;06;15;1968,76
1989;06;16;1993,75
1989;06;19;2004,06
1989;06;20;2023,52
1989;06;21;2047,99
1989;06;22;2078,39
1989;06;23;2701,79
1989;06;26;3984,38
1989;06;27;3972,17
1989;06;28;3939,06
1989;06;29;3595,34
1989;06;30;3738,11
1989;07;03;3156,51
1989;07;04;2705,81
1989;07;05;2841,45
1989;07;06;2925,38
1989;07;07;2898,71
1989;07;10;2999,21
1989;07;11;2950,63
1989;07;12;2986,36
1989;07;13;3126,27
1989;07;14;3085,01
1989;07;17;3492,42
1989;07;18;3283,08
1989;07;19;3179,21
1989;07;20;3030,18
1989;07;21;3056,94
1989;07;24;3024,00
1989;07;25;3060,38
1989;07;26;3022,30
1989;07;27;2881,81
1989;07;28;2811,16
1989;07;31;2700,46
1989;08;01;2694,17
1989;08;02;2629,62
1989;08;03;2565,83
1989;08;04;2575,67
1989;08;07;2585,17
1989;08;08;2583,70
1989;08;09;2590,48
1989;08;10;2640,81
1989;08;11;2659,36
1989;08;14;2644,55
1989;08;15;2631,11
1989;08;16;2596,72
1989;08;17;2548,10
1989;08;18;2545,21
1989;08;21;2586,44
1989;08;22;2569,47
1989;08;23;2538,37
1989;08;24;2579,68
1989;08;25;2657,48
1989;08;28;2681,26
1989;08;29;2850,29
1989;08;30;3280,77
1989;08;31;3870,13
1989;09;01;4907,02
1989;09;04;4876,49
1989;09;05;4950,44
1989;09;06;4889,02
1989;09;08;4909,76
1989;09;11;4919,99
1989;09;12;4883,26
1989;09;13;4883,93
1989;09;14;5037,00
1989;09;15;5205,19
1989;09;18;5219,62
1989;09;19;5205,90
1989;09;20;5252,26
1989;09;21;5318,88
1989;09;22;7854,59
1989;09;25;8840,26
1989;09;26;9153,01
1989;09;27;9424,82
1989;09;28;9637,70
1989;09;29;9492,88
1989;10;02;9993,26
1989;10;03;9744,58
1989;10;04;9878,95
1989;10;05;9981,63
1989;10;06;10532,58
1989;10;10;10183,88
1989;10;11;9835,76
1989;10;12;10756,12
1989;10;13;10913,97
1989;10;16;10788,56
1989;10;17;10719,40
1989;10;18;10552,78
1989;10;19;10650,70
1989;10;20;10669,65
1989;10;23;10536,19
1989;10;24;10577,37
1989;10;25;10578,08
1989;10;26;10561,45
1989;10;27;10682,07
1989;10;30;12986,32
1989;10;31;13871,82
1989;11;01;15136,34
1989;11;03;14813,96
1989;11;06;14630,36
1989;11;07;14301,05
1989;11;08;14228,15
1989;11;09;14128,59
1989;11;10;13974,35
1989;11;13;13938,19
1989;11;14;13873,71
1989;11;16;13746,57
1989;11;17;13780,35
1989;11;20;13784,12
1989;11;21;13600,17
1989;11;22;13652,21
1989;11;23;13607,59
1989;11;24;13900,22
1989;11;27;14411,63
1989;11;28;14711,33
1989;11;29;15142,55
1989;11;30;18660,88
1989;12;01;23971,77
1989;12;04;25420,16
1989;12;05;25152,68
1989;12;06;24534,37
1989;12;07;27754,23
1989;12;08;30987,58
1989;12;11;38954,00
1989;12;12;45438,59
